TIME s, IN1, IN2
-2.329, -1.216284, -0.127375
-2.334, -1.224849, -0.129442
-2.339, -1.23056, -0.134092
-2.344, -1.24198, -0.129442
-2.349, -1.24769, -0.126858
-2.354, -1.256256, -0.1328
-2.358, -1.264821, -0.133317
-2.363, -1.270531, -0.127375
-2.368, -1.279097, -0.131509
-2.373, -1.287662, -0.134609
-2.378, -1.293372, -0.129183
-2.383, -1.301938, -0.127892
-2.388, -1.313358, -0.133576
-2.393, -1.316213, -0.132284
-2.397, -1.327634, -0.127633
-2.402, -1.333344, -0.1328
-2.407, -1.339054, -0.135126
-2.412, -1.350475, -0.128925
-2.417, -1.35333, -0.1297
-2.422, -1.361895, -0.135126
-2.427, -1.370461, -0.130734
-2.432, -1.379026, -0.128408
-2.437, -1.387592, -0.133834
-2.441, -1.396157, -0.135643
-2.446, -1.404722, -0.128925
-2.451, -1.410433, -0.132025
-2.456, -1.418998, -0.136159
-2.461, -1.424708, -0.130734
-2.466, -1.433274, -0.128925
-2.471, -1.441839, -0.134867
-2.476, -1.450404, -0.133834
-2.48, -1.45897, -0.128925
-2.485, -1.467535, -0.133576
-2.49, -1.47039, -0.136676
-2.495, -1.481811, -0.130475
