TIME s, IN1, IN2
-1.787, -0.356891, -0.250616
-1.792, -0.362601, -0.265472
-1.797, -0.371166, -0.268055
-1.802, -0.376877, -0.257075
-1.807, -0.385442, -0.26741
-1.812, -0.394008, -0.273869
-1.816, -0.399718, -0.264826
-1.821, -0.411138, -0.262242
-1.826, -0.416849, -0.275806
-1.831, -0.422559, -0.275806
-1.836, -0.433979, -0.265472
-1.841, -0.43969, -0.277744
-1.846, -0.448255, -0.284849
-1.851, -0.45682, -0.270639
-1.855, -0.465386, -0.273223
-1.86, -0.471096, -0.285495
-1.865, -0.479661, -0.277744
-1.87, -0.488227, -0.273223
-1.875, -0.496792, -0.286141
-1.88, -0.502502, -0.291308
-1.885, -0.511068, -0.277098
-1.89, -0.516778, -0.286141
-1.895, -0.525343, -0.29583
-1.899, -0.536764, -0.283557
-1.904, -0.542474, -0.280328
-1.909, -0.551039, -0.293892
-1.914, -0.55675, -0.291308
-1.919, -0.56817, -0.280974
-1.924, -0.571025, -0.293892
-1.929, -0.582446, -0.299705
-1.934, -0.588156, -0.287433
-1.938, -0.596722, -0.286141
-1.943, -0.605287, -0.301643
-1.948, -0.613852, -0.293892
-1.953, -0.619563, -0.287433
-1.958, -0.625273, -0.298414
-1.963, -0.633838, -0.304873
-1.968, -0.642404, -0.291954
-1.973, -0.650969, -0.295184
-1.978, -0.659534, -0.308102
-1.982, -0.665245, -0.297122
-1.987, -0.67381, -0.293892
-1.992, -0.682375, -0.30681
-1.997, -0.688086, -0.308748
-2.002, -0.699506, -0.294538
-2.007, -0.705216, -0.305519
-2.012, -0.710927, -0.31327
-2.017, -0.719492, -0.299705
-2.021, -0.725202, -0.297768
-2.026, -0.736623, -0.310686
-2.031, -0.742333, -0.306165
-2.036, -0.750898, -0.297122
-2.041, -0.756609, -0.308748
-2.046, -0.765174, -0.315207
-2.051, -0.770884, -0.300997
-2.056, -0.782305, -0.304227
-2.061, -0.788015, -0.315207
-2.065, -0.79658, -0.305519
-2.07, -0.808001, -0.300351
-2.075, -0.813711, -0.31327
-2.08, -0.822277, -0.315853
-2.085, -0.827987, -0.300997
-2.09, -0.836552, -0.310686
-2.095, -0.845118, -0.319083
-2.1, -0.853683, -0.306165
-2.104, -0.859393, -0.304227
-2.109, -0.867959, -0.316499
-2.114, -0.873669, -0.315853
-2.119, -0.882234, -0.304227
-2.124, -0.893655, -0.315207
-2.129, -0.899365, -0.321021
-2.134, -0.90793, -0.30681
-2.139, -0.913641, -0.308102
-2.144, -0.922206, -0.319083
-2.148, -0.930771, -0.31004
-2.153, -0.939337, -0.306165
-2.158, -0.945047, -0.317791
-2.163, -0.950757, -0.321667
-2.168, -0.959323, -0.307456
-2.173, -0.967888, -0.312624
-2.178, -0.976453, -0.323604
-2.183, -0.982164, -0.312624
-2.188, -0.990729, -0.308102
-2.192, -0.996439, -0.321021
-2.197, -1.005005, -0.320375
-2.202, -1.01357, -0.308102
-2.207, -1.022135, -0.319729
-2.212, -1.030701, -0.326188
-2.217, -1.039266, -0.312624
-2.222, -1.044976, -0.311978
-2.227, -1.056397, -0.324896
-2.231, -1.062107, -0.316499
-2.236, -1.070673, -0.311332
-2.241, -1.076383, -0.322958
-2.246, -1.084948, -0.328126
-2.251, -1.093514, -0.313916
-2.256, -1.099224, -0.319083
-2.261, -1.107789, -0.330063
-2.266, -1.113499, -0.319083
-2.271, -1.12492, -0.313916
-2.275, -1.13063, -0.326188
-2.28, -1.139196, -0.32748
-2.285, -1.144906, -0.313916
-2.29, -1.153471, -0.323604
-2.295, -1.162037, -0.330063
-2.3, -1.170602, -0.317145
-2.305, -1.179167, -0.314561
-2.31, -1.184878, -0.326188
-2.314, -1.193443, -0.324896
-2.319, -1.202008, -0.315853
-2.324, -1.210574, -0.326188
-2.329, -1.216284, -0.332001
-2.334, -1.224849, -0.317791
-2.339, -1.233415, -0.320375
-2.344, -1.239125, -0.332001
-2.349, -1.250546, -0.321667
-2.354, -1.256256, -0.316499
-2.358, -1.267676, -0.330063
-2.363, -1.273387, -0.333293
-2.368, -1.281952, -0.317791
-2.373, -1.287662, -0.326188
-2.378, -1.293372, -0.335231
-2.383, -1.301938, -0.322958
-2.388, -1.313358, -0.319083
-2.393, -1.319069, -0.331355
-2.397, -1.327634, -0.32748
-2.402, -1.333344, -0.317791
-2.407, -1.339054, -0.330063
-2.412, -1.350475, -0.335877
-2.417, -1.356185, -0.321667
-2.422, -1.364751, -0.322312
-2.427, -1.373316, -0.335877
-2.432, -1.381881, -0.324896
-2.437, -1.390447, -0.320375
-2.441, -1.396157, -0.331355
-2.446, -1.404722, -0.334585
-2.451, -1.413288, -0.322312
-2.456, -1.418998, -0.326834
-2.461, -1.427563, -0.337814
-2.466, -1.436129, -0.326188
-2.471, -1.441839, -0.321021
-2.476, -1.450404, -0.335877
-2.48, -1.456115, -0.333939
-2.485, -1.467535, -0.321667
-2.49, -1.473245, -0.333293
-2.495, -1.481811, -0.339106
