TIME s, IN1, IN2
-2.29, -1.153471, -0.34169
-2.295, -1.162037, -0.351379
-2.3, -1.170602, -0.346211
-2.305, -1.179167, -0.335877
-2.31, -1.184878, -0.353316
-2.314, -1.193443, -0.353962
-2.319, -1.199153, -0.339106
-2.324, -1.210574, -0.350087
-2.329, -1.216284, -0.355254
-2.334, -1.227705, -0.346211
-2.339, -1.233415, -0.340398
-2.344, -1.24198, -0.356546
-2.349, -1.24769, -0.354608
-2.354, -1.256256, -0.339106
-2.358, -1.264821, -0.3559
-2.363, -1.270531, -0.357192
-2.368, -1.279097, -0.346211
-2.373, -1.287662, -0.344274
-2.378, -1.293372, -0.3559
-2.383, -1.301938, -0.351379
-2.388, -1.310503, -0.340398
-2.393, -1.319069, -0.357192
-2.397, -1.327634, -0.35913
-2.402, -1.333344, -0.34492
-2.407, -1.339054, -0.349441
-2.412, -1.350475, -0.360422
-2.417, -1.356185, -0.352025
-2.422, -1.364751, -0.342982
-2.427, -1.373316, -0.361067
-2.432, -1.379026, -0.361067
-2.437, -1.387592, -0.344274
-2.441, -1.396157, -0.357838
-2.446, -1.404722, -0.361713
-2.451, -1.410433, -0.352025
-2.456, -1.418998, -0.345565
-2.461, -1.424708, -0.359776
-2.466, -1.436129, -0.357838
-2.471, -1.441839, -0.343628
-2.476, -1.450404, -0.361713
-2.48, -1.456115, -0.363005
-2.485, -1.46468, -0.350087
-2.49, -1.47039, -0.353316
-2.495, -1.478956, -0.363651
