TIME s, IN1, IN2
-1.978, -0.659534, -0.04909
-1.982, -0.665245, -0.067175
-1.987, -0.67381, -0.07751
-1.992, -0.682375, -0.054257
-1.997, -0.690941, -0.050382
-2.002, -0.699506, -0.07751
-2.007, -0.705216, -0.069759
-2.012, -0.713782, -0.045214
-2.017, -0.719492, -0.071051
-2.021, -0.728057, -0.073635
-2.026, -0.736623, -0.04909
-2.031, -0.745188, -0.04909
-2.036, -0.750898, -0.072343
-2.041, -0.759464, -0.059424
-2.046, -0.768029, -0.041339
-2.051, -0.770884, -0.073635
-2.056, -0.782305, -0.071051
-2.061, -0.788015, -0.046506
-2.065, -0.79658, -0.055549
-2.07, -0.805146, -0.073635
-2.075, -0.813711, -0.051673
-2.08, -0.822277, -0.045214
-2.085, -0.827987, -0.074926
-2.09, -0.836552, -0.071051
-2.095, -0.845118, -0.047798
-2.1, -0.853683, -0.073635
-2.104, -0.859393, -0.074926
-2.109, -0.867959, -0.055549
-2.114, -0.876524, -0.046506
-2.119, -0.885089, -0.073635
-2.124, -0.893655, -0.060716
-2.129, -0.899365, -0.041339
-2.134, -0.90793, -0.073635
-2.139, -0.913641, -0.072343
-2.144, -0.922206, -0.04909
-2.148, -0.930771, -0.052965
-2.153, -0.939337, -0.072343
-2.158, -0.945047, -0.054257
-2.163, -0.956467, -0.047798
-2.168, -0.962178, -0.073635
-2.173, -0.967888, -0.072343
-2.178, -0.976453, -0.04909
-2.183, -0.987874, -0.067175
-2.188, -0.990729, -0.07751
-2.192, -1.002149, -0.052965
-2.197, -1.00786, -0.04909
-2.202, -1.016425, -0.080094
-2.207, -1.022135, -0.073635
-2.212, -1.033556, -0.045214
-2.217, -1.039266, -0.076218
-2.222, -1.047832, -0.07751
-2.227, -1.056397, -0.052965
-2.231, -1.064962, -0.055549
-2.236, -1.073528, -0.073635
-2.241, -1.079238, -0.056841
-2.246, -1.087803, -0.047798
-2.251, -1.093514, -0.078802
-2.256, -1.099224, -0.076218
-2.261, -1.110644, -0.051673
-2.266, -1.116355, -0.060716
-2.271, -1.12492, -0.078802
-2.275, -1.133485, -0.058133
-2.28, -1.139196, -0.04909
-2.285, -1.147761, -0.07751
-2.29, -1.156326, -0.072343
-2.295, -1.164892, -0.046506
-2.3, -1.170602, -0.069759
-2.305, -1.179167, -0.07751
-2.31, -1.184878, -0.058133
-2.314, -1.196298, -0.052965
-2.319, -1.202008, -0.080094
-2.324, -1.210574, -0.069759
-2.329, -1.216284, -0.051673
-2.334, -1.227705, -0.078802
-2.339, -1.233415, -0.080094
-2.344, -1.24198, -0.054257
-2.349, -1.250546, -0.0633
-2.354, -1.256256, -0.076218
-2.358, -1.264821, -0.058133
-2.363, -1.273387, -0.050382
-2.368, -1.281952, -0.078802
-2.373, -1.287662, -0.07751
-2.378, -1.296228, -0.054257
-2.383, -1.304793, -0.076218
-2.388, -1.313358, -0.082677
-2.393, -1.319069, -0.058133
-2.397, -1.327634, -0.055549
-2.402, -1.336199, -0.082677
-2.407, -1.34191, -0.074926
-2.412, -1.350475, -0.047798
-2.417, -1.356185, -0.07751
-2.422, -1.364751, -0.078802
-2.427, -1.376171, -0.051673
-2.432, -1.381881, -0.059424
-2.437, -1.390447, -0.076218
-2.441, -1.396157, -0.065884
-2.446, -1.404722, -0.051673
-2.451, -1.413288, -0.080094
-2.456, -1.418998, -0.078802
-2.461, -1.427563, -0.052965
-2.466, -1.436129, -0.065884
-2.471, -1.441839, -0.081386
-2.476, -1.450404, -0.059424
-2.48, -1.45897, -0.056841
-2.485, -1.467535, -0.080094
-2.49, -1.473245, -0.074926
-2.495, -1.481811, -0.051673
