TIME s, IN1, IN2
-2.061, -0.788015, -0.073635
-2.065, -0.79658, -0.04909
-2.07, -0.805146, -0.059424
-2.075, -0.813711, -0.076218
-2.08, -0.822277, -0.058133
-2.085, -0.827987, -0.051673
-2.09, -0.839407, -0.074926
-2.095, -0.842262, -0.069759
-2.1, -0.853683, -0.046506
-2.104, -0.859393, -0.062008
-2.109, -0.867959, -0.076218
-2.114, -0.873669, -0.047798
-2.119, -0.885089, -0.052965
-2.124, -0.893655, -0.07751
-2.129, -0.899365, -0.072343
-2.134, -0.90793, -0.04909
-2.139, -0.913641, -0.073635
-2.144, -0.922206, -0.078802
-2.148, -0.930771, -0.04909
-2.153, -0.939337, -0.058133
-2.158, -0.945047, -0.080094
-2.163, -0.950757, -0.056841
-2.168, -0.959323, -0.04909
-2.173, -0.965033, -0.07751
-2.178, -0.973598, -0.074926
-2.183, -0.982164, -0.047798
-2.188, -0.990729, -0.055549
-2.192, -0.999294, -0.078802
-2.197, -1.00786, -0.054257
-2.202, -1.01357, -0.051673
-2.207, -1.01928, -0.078802
-2.212, -1.030701, -0.073635
-2.217, -1.039266, -0.052965
-2.222, -1.044976, -0.067175
-2.227, -1.053542, -0.074926
-2.231, -1.062107, -0.050382
-2.236, -1.070673, -0.052965
-2.241, -1.079238, -0.076218
-2.246, -1.082093, -0.068467
-2.251, -1.093514, -0.051673
-2.256, -1.099224, -0.078802
-2.261, -1.107789, -0.080094
-2.266, -1.116355, -0.054257
-2.271, -1.12492, -0.060716
-2.275, -1.13063, -0.076218
-2.28, -1.139196, -0.055549
-2.285, -1.144906, -0.051673
-2.29, -1.153471, -0.076218
-2.295, -1.162037, -0.071051
-2.3, -1.170602, -0.045214
-2.305, -1.179167, -0.067175
-2.31, -1.184878, -0.07751
-2.314, -1.193443, -0.051673
-2.319, -1.202008, -0.058133
-2.324, -1.210574, -0.081386
-2.329, -1.216284, -0.072343
-2.334, -1.224849, -0.050382
-2.339, -1.23056, -0.080094
-2.344, -1.239125, -0.080094
-2.349, -1.24769, -0.050382
-2.354, -1.256256, -0.055549
-2.358, -1.264821, -0.076218
-2.363, -1.270531, -0.062008
-2.368, -1.281952, -0.052965
-2.373, -1.287662, -0.078802
-2.378, -1.293372, -0.07751
-2.383, -1.301938, -0.047798
-2.388, -1.310503, -0.062008
-2.393, -1.316213, -0.074926
-2.397, -1.327634, -0.050382
-2.402, -1.333344, -0.054257
-2.407, -1.339054, -0.076218
-2.412, -1.350475, -0.071051
-2.417, -1.356185, -0.04909
-2.422, -1.364751, -0.072343
-2.427, -1.373316, -0.078802
-2.432, -1.379026, -0.051673
-2.437, -1.390447, -0.055549
-2.441, -1.396157, -0.078802
-2.446, -1.401867, -0.064592
-2.451, -1.410433, -0.050382
-2.456, -1.418998, -0.078802
-2.461, -1.424708, -0.07751
-2.466, -1.436129, -0.051673
-2.471, -1.441839, -0.059424
-2.476, -1.450404, -0.078802
-2.48, -1.456115, -0.051673
-2.485, -1.467535, -0.052965
-2.49, -1.473245, -0.076218
-2.495, -1.481811, -0.072343
