TIME s, IN1, IN2
2.5, 0.502502, 1.835695
2.495, 0.491082, 1.962941
2.49, 0.485372, 2.079206
2.485, 0.479661, 1.692948
2.48, 0.471096, 1.579266
2.476, 0.462531, 1.435873
2.471, 0.45682, 1.185257
2.466, 0.448255, 1.261475
2.461, 0.43969, 1.021194
2.456, 0.431124, 1.080619
2.451, 0.422559, 0.976626
2.446, 0.413993, 0.9017
2.441, 0.408283, 0.959186
2.437, 0.399718, 0.787373
2.432, 0.394008, 0.932704
2.427, 0.385442, 0.802875
2.422, 0.374022, 0.780913
2.417, 0.368311, 0.839046
2.412, 0.362601, 0.723427
2.407, 0.351181, 0.828711
2.402, 0.34547, 0.693069
2.397, 0.336905, 0.784789
2.393, 0.331195, 0.728594
2.388, 0.319774, 0.6485
2.383, 0.316919, 0.767995
2.378, 0.305499, 0.635582
2.373, 0.296933, 0.716968
2.368, 0.291223, 0.646563
2.363, 0.282658, 0.660773
2.358, 0.276947, 0.688547
2.354, 0.268382, 0.564531
2.349, 0.259817, 0.693069
2.344, 0.251251, 0.594243
2.339, 0.245541, 0.60587
2.334, 0.236976, 0.607162
2.329, 0.231265, 0.559364
2.324, 0.219845, 0.625247
2.319, 0.214135, 0.510274
2.314, 0.205569, 0.612329
2.31, 0.199859, 0.554842
2.305, 0.188438, 0.508336
2.3, 0.179873, 0.572928
2.295, 0.174163, 0.4825
2.29, 0.165597, 0.553551
2.285, 0.159887, 0.470873
2.28, 0.148467, 0.500585
2.275, 0.142756, 0.512212
2.271, 0.134191, 0.428243
2.266, 0.125626, 0.523193
2.261, 0.11706, 0.438577
2.256, 0.11135, 0.471519
2.251, 0.102785, 0.438577
2.246, 0.094219, 0.420492
2.241, 0.085654, 0.461185
2.236, 0.079944, 0.37334
2.231, 0.071378, 0.456017
2.227, 0.065668, 0.40176
2.222, 0.057103, 0.39078
2.217, 0.048537, 0.42243
2.212, 0.042827, 0.35913
2.207, 0.031406, 0.409511
2.202, 0.025696, 0.343628
2.197, 0.019986, 0.383675
2.192, 0.011421, 0.365589
2.188, 0.00571, 0.309394
2.183, -0.00571, 0.379153
2.178, -0.011421, 0.31327
2.173, -0.019986, 0.346857
2.168, -0.028551, 0.311978
2.163, -0.034262, 0.310686
2.158, -0.039972, 0.323604
2.153, -0.051392, 0.26095
2.148, -0.057103, 0.325542
2.144, -0.065668, 0.276452
2.139, -0.077088, 0.269347
2.134, -0.082799, 0.282266
2.129, -0.091364, 0.255137
2.124, -0.097074, 0.277744
2.119, -0.10564, 0.224779
2.114, -0.114205, 0.270639
2.109, -0.12277, 0.24674
2.104, -0.128481, 0.211215
2.1, -0.137046, 0.251262
2.095, -0.142756, 0.209277
2.09, -0.154177, 0.228655
2.085, -0.162742, 0.195713
2.08, -0.168452, 0.217028
2.075, -0.177018, 0.208631
2.07, -0.182728, 0.165355
2.065, -0.194149, 0.213153
2.061, -0.199859, 0.178919
2.056, -0.208424, 0.178273
2.051, -0.21699, 0.171168
2.046, -0.225555, 0.166001
2.041, -0.231265, 0.174398
2.036, -0.239831, 0.136934
2.031, -0.248396, 0.171814
2.026, -0.254106, 0.151145
2.021, -0.262672, 0.132413
2.017, -0.271237, 0.15502
2.012, -0.276947, 0.130475
2.007, -0.285513, 0.138226
2.002, -0.291223, 0.107222
1.997, -0.302643, 0.129829
1.992, -0.308354, 0.120786
1.987, -0.316919, 0.093658
1.982, -0.322629, 0.122078
1.978, -0.331195, 0.102055
1.973, -0.33976, 0.101409
1.968, -0.348325, 0.092366
1.963, -0.356891, 0.097533
1.958, -0.362601, 0.09172
1.953, -0.371166, 0.068467
1.948, -0.376877, 0.096242
1.943, -0.385442, 0.079448
1.938, -0.394008, 0.065238
1.934, -0.399718, 0.072989
1.929, -0.408283, 0.071697
1.924, -0.416849, 0.064592
1.919, -0.425414, 0.046506
1.914, -0.433979, 0.067821
1.909, -0.43969, 0.056195
1.904, -0.448255, 0.036817
1.899, -0.453965, 0.054903
1.895, -0.465386, 0.046506
1.89, -0.471096, 0.036817
1.885, -0.479661, 0.029066
1.88, -0.485372, 0.043276
1.875, -0.493937, 0.02842
1.87, -0.502502, 0.014856
1.865, -0.511068, 0.033588
1.86, -0.516778, 0.025837
1.855, -0.525343, 0.014856
1.851, -0.533909, 0.014856
1.846, -0.539619, 0.025191
1.841, -0.551039, 0.010335
1.836, -0.55675, 0.000646
1.831, -0.565315, 0.01744
1.826, -0.57388, 0.008397
1.821, -0.579591, -0.001938
1.816, -0.588156, 0.002584
1.812, -0.596722, 0.006459
1.807, -0.602432, -0.007751
1.802, -0.610997, -0.01421
1.797, -0.616707, 0.001292
1.792, -0.625273, -0.011627
1.787, -0.633838, -0.019378
1.782, -0.639548, -0.008397
1.777, -0.650969, -0.008397
1.772, -0.656679, -0.024545
1.768, -0.665245, -0.025191
1.763, -0.67381, -0.009043
1.758, -0.682375, -0.029066
1.753, -0.688086, -0.031004
1.748, -0.696651, -0.018086
1.743, -0.702361, -0.021315
1.738, -0.710927, -0.031004
1.733, -0.719492, -0.025837
1.729, -0.725202, -0.01744
1.724, -0.733768, -0.036817
1.719, -0.742333, -0.038755
1.714, -0.750898, -0.023253
1.709, -0.756609, -0.035525
1.704, -0.765174, -0.041985
1.699, -0.770884, -0.032942
1.694, -0.782305, -0.027129
1.689, -0.788015, -0.046506
1.685, -0.79658, -0.044568
1.68, -0.805146, -0.029066
1.675, -0.810856, -0.046506
1.67, -0.822277, -0.04586
1.665, -0.827987, -0.039401
1.66, -0.836552, -0.036817
1.655, -0.845118, -0.045214
1.65, -0.853683, -0.046506
1.646, -0.859393, -0.029066
1.641, -0.867959, -0.052965
1.636, -0.873669, -0.048444
1.631, -0.885089, -0.037463
1.626, -0.893655, -0.046506
1.621, -0.899365, -0.049736
1.616, -0.905075, -0.045214
1.611, -0.913641, -0.036817
1.606, -0.922206, -0.054903
1.602, -0.927916, -0.054257
1.597, -0.936482, -0.038755
1.592, -0.945047, -0.056195
1.587, -0.950757, -0.053611
1.582, -0.959323, -0.048444
1.577, -0.965033, -0.043922
1.572, -0.973598, -0.056195
1.567, -0.982164, -0.055549
